CASE_ID,CHILD_DRIV,AGE,INCOME,HOUSE,VEHICLE,MARRIED,GENDER,DISTANCE,CAR_USE,MVR_PTS,CLAIM_IND,AREA
4289,2,85,31071,101288,6711,1,1,81,Private,0,0,Highly Rural/ Rural
4290,0,49,77598,242355,16219,1,1,86,Commercial,4,0,Highly Urban/ Urban
4291,0,27,33623,102054,6902,0,1,95,Commercial,3,0,Highly Rural/ Rural
4292,0,60,104063,314861,21520,0,1,59,Private,7,0,Highly Rural/ Rural
4293,1,70,157492,480990,31949,0,1,76,Commercial,6,1,Highly Urban/ Urban
4294,1,53,29867,98180,6727,1,0,79,Private,0,0,Highly Urban/ Urban
4295,0,38,58113,177958,11799,1,1,58,Commercial,0,0,Highly Rural/ Rural
4296,0,62,131871,403998,26680,0,1,88,Commercial,9,1,Highly Urban/ Urban
4297,0,63,77771,233898,16367,1,0,101,Private,0,0,Highly Urban/ Urban
4298,2,64,560,9826,818,1,1,62,Commercial,6,1,Highly Urban/ Urban
4299,0,50,101618,307657,20433,1,1,75,Private,2,0,Highly Urban/ Urban
4300,0,56,64905,196884,13955,1,1,117,Private,2,0,Highly Rural/ Rural
4301,0,56,61859,187582,12477,1,1,55,Commercial,0,0,Highly Urban/ Urban
4302,0,54,52442,163700,10861,1,1,101,Commercial,1,0,Highly Rural/ Rural
4303,1,49,89566,269594,18422,1,1,103,Commercial,1,0,Highly Rural/ Rural
4304,0,55,100453,302266,20389,1,0,59,Commercial,6,0,Highly Urban/ Urban
4305,0,52,57949,178696,12268,0,1,98,Commercial,0,0,Highly Urban/ Urban
4306,0,55,62813,197981,13338,0,1,77,Private,0,0,Highly Urban/ Urban
4307,0,65,57984,174656,12331,1,1,114,Private,2,0,Highly Rural/ Rural
4308,0,53,73454,223418,15177,0,1,100,Private,7,1,Highly Urban/ Urban
4309,0,45,71499,217406,15063,1,1,50,Private,7,0,Highly Urban/ Urban
4310,0,53,20480,61958,4881,1,1,57,Private,6,0,Highly Urban/ Urban
4311,0,51,223980,678356,45716,0,0,66,Private,2,0,Highly Urban/ Urban
4312,0,43,84147,253859,17677,0,1,86,Private,7,0,Highly Urban/ Urban
4313,0,79,960,10825,234,1,1,87,Private,2,0,Highly Urban/ Urban
4314,2,36,63917,199847,13691,1,1,61,Commercial,1,0,Highly Rural/ Rural
4315,0,72,182378,547503,36607,1,1,64,Private,0,0,Highly Urban/ Urban
4316,0,45,64471,200793,12948,0,1,64,Commercial,5,1,Highly Urban/ Urban
4317,0,65,62846,196450,13332,0,1,77,Commercial,0,1,Highly Urban/ Urban
4318,0,50,33171,104906,6711,1,1,56,Private,7,0,Highly Urban/ Urban
4319,2,60,31120,99898,6340,1,1,70,Private,2,0,Highly Rural/ Rural
4320,1,60,64629,200905,13823,1,1,90,Private,2,1,Highly Urban/ Urban
4321,1,47,7192,23430,2373,1,0,85,Private,3,0,Highly Urban/ Urban
4322,0,50,43189,135839,9407,1,0,66,Commercial,2,1,Highly Urban/ Urban
4323,0,56,105379,324973,21656,1,0,121,Commercial,4,0,Highly Urban/ Urban
4324,0,61,66856,208932,14338,1,1,103,Commercial,0,0,Highly Urban/ Urban
4325,0,53,112926,343456,23252,0,1,55,Private,7,0,Highly Urban/ Urban
4326,0,52,46743,144284,10224,1,1,50,Private,0,0,Highly Urban/ Urban
4327,0,40,6550,24246,2301,1,1,72,Commercial,0,1,Highly Urban/ Urban
4328,0,55,13506,47601,3395,0,1,67,Private,0,1,Highly Urban/ Urban
4329,0,64,50216,155987,10260,1,1,79,Commercial,4,0,Highly Urban/ Urban
4330,0,69,78998,237325,16638,1,1,63,Private,2,0,Highly Urban/ Urban
4331,1,37,155971,477003,31869,0,1,75,Private,2,0,Highly Urban/ Urban
4332,0,53,50917,159908,11047,0,1,67,Commercial,3,1,Highly Urban/ Urban
4333,0,40,39160,119278,7870,0,1,96,Commercial,1,0,Highly Urban/ Urban
4334,0,38,14251,50875,3327,1,0,55,Commercial,4,1,Highly Urban/ Urban
4335,0,59,102297,311284,21108,0,1,81,Commercial,0,0,Highly Urban/ Urban
4336,0,76,91494,280326,18614,1,0,77,Private,3,0,Highly Urban/ Urban
4337,0,44,33593,109005,7112,1,1,53,Commercial,2,0,Highly Rural/ Rural
4338,0,58,101918,310403,21090,1,1,65,Private,3,0,Highly Urban/ Urban
4339,0,67,70118,216354,14119,0,1,69,Private,7,0,Highly Urban/ Urban
4340,0,37,560,9027,366,0,0,99,Commercial,1,0,Highly Rural/ Rural
4341,0,63,63535,199590,13270,0,0,69,Private,0,0,Highly Urban/ Urban
4342,0,60,61482,188657,12339,0,0,72,Private,2,1,Highly Rural/ Rural
4343,0,36,22931,69283,5136,1,1,69,Private,5,1,Highly Urban/ Urban
4344,0,67,60675,184761,12866,1,1,72,Commercial,2,1,Highly Urban/ Urban
4345,0,32,98568,304306,20073,1,1,126,Commercial,2,0,Highly Urban/ Urban
4346,0,54,25325,85474,5960,0,1,71,Private,2,0,Highly Urban/ Urban
4347,0,54,23203,76665,4923,0,0,50,Commercial,0,1,Highly Urban/ Urban
4348,0,83,37914,115381,7656,0,1,82,Commercial,5,1,Highly Urban/ Urban
4349,0,58,80889,243749,16543,1,1,90,Private,0,0,Highly Urban/ Urban
4350,0,47,54856,165463,11002,0,0,86,Private,2,0,Highly Urban/ Urban
4351,0,57,1360,12612,829,0,1,69,Commercial,2,1,Highly Rural/ Rural
4352,0,46,110396,331457,22577,1,0,87,Commercial,3,0,Highly Urban/ Urban
4353,0,40,63250,195647,12729,0,0,67,Commercial,8,1,Highly Urban/ Urban
4354,0,45,178122,536347,35644,0,1,98,Commercial,5,1,Highly Urban/ Urban
4355,0,49,80976,244437,16961,0,0,81,Commercial,4,1,Highly Urban/ Urban
4356,0,41,31049,94266,6983,1,1,81,Commercial,4,1,Highly Urban/ Urban
4357,0,71,24615,82236,5377,1,1,85,Commercial,4,1,Highly Urban/ Urban
4358,1,27,106234,326002,21323,0,0,50,Private,1,0,Highly Urban/ Urban
4359,0,42,134020,405654,27615,0,0,89,Private,3,1,Highly Urban/ Urban
4360,0,30,68128,206448,13657,0,0,81,Private,0,1,Highly Urban/ Urban
4361,1,40,63454,197985,13581,1,0,115,Private,4,0,Highly Urban/ Urban
4362,0,59,33537,101247,7665,1,1,106,Commercial,2,0,Highly Urban/ Urban
4363,0,29,88722,266615,17904,0,1,95,Commercial,2,0,Highly Rural/ Rural
4364,0,67,109184,331718,22154,0,0,80,Private,7,0,Highly Urban/ Urban
4365,0,47,20182,70335,4513,0,0,84,Commercial,5,0,Highly Rural/ Rural
4366,0,63,180496,549443,36179,0,1,90,Private,3,0,Highly Urban/ Urban
4367,0,64,130121,395031,26432,1,1,91,Private,3,0,Highly Urban/ Urban
4368,0,31,23861,76735,5432,1,1,94,Private,3,1,Highly Urban/ Urban
4369,1,47,33266,102178,7201,1,1,119,Commercial,2,0,Highly Urban/ Urban
4370,0,54,95002,290825,19348,1,1,86,Commercial,0,0,Highly Urban/ Urban
4371,0,44,7644,27625,2293,0,1,78,Private,7,0,Highly Urban/ Urban
4372,0,73,24790,77467,5498,1,1,53,Private,2,0,Highly Rural/ Rural
4373,1,58,123558,376352,24887,1,0,93,Private,4,1,Highly Urban/ Urban
4374,0,32,960,7115,1026,1,1,66,Private,2,0,Highly Urban/ Urban
4375,0,76,51878,160806,11373,1,1,61,Private,0,0,Highly Urban/ Urban
4376,1,56,36539,113942,8029,1,1,69,Private,2,0,Highly Urban/ Urban
4377,0,58,37208,112217,8279,0,1,92,Private,0,0,Highly Urban/ Urban
4378,0,77,64990,198500,13332,1,1,69,Private,2,0,Highly Urban/ Urban
4379,0,53,98457,296499,20463,0,0,71,Private,6,0,Highly Urban/ Urban
4380,0,39,39608,127405,8664,1,1,109,Private,5,0,Highly Urban/ Urban
4381,0,29,560,8453,990,1,1,90,Commercial,7,1,Highly Urban/ Urban
4382,1,42,8656,34637,2365,1,1,88,Private,0,0,Highly Urban/ Urban
4383,0,54,55804,170523,12068,1,1,50,Private,2,0,Highly Urban/ Urban
4384,0,64,107129,326652,21959,0,0,58,Private,3,0,Highly Urban/ Urban
4385,0,54,56891,171797,12304,1,1,89,Private,5,0,Highly Rural/ Rural
4386,0,70,87807,265675,17950,0,1,78,Commercial,0,0,Highly Rural/ Rural
4387,0,67,48080,151998,9970,1,0,75,Commercial,1,0,Highly Rural/ Rural
4388,0,56,135527,408503,27972,1,0,76,Private,2,0,Highly Urban/ Urban
4389,2,70,31142,102982,6988,1,0,70,Private,4,1,Highly Urban/ Urban
4390,0,43,23361,75155,5382,0,0,78,Private,6,1,Highly Urban/ Urban
4391,0,76,91309,280562,19028,1,0,85,Private,3,0,Highly Urban/ Urban
4392,0,62,79334,244784,15972,1,1,72,Commercial,3,0,Highly Urban/ Urban
4393,1,37,960,7584,418,1,1,66,Commercial,11,0,Highly Rural/ Rural
4394,1,45,138838,422307,28271,0,1,75,Commercial,2,0,Highly Urban/ Urban
4395,0,23,6371,22693,1580,1,1,68,Commercial,6,0,Highly Rural/ Rural
4396,0,34,47564,144302,10460,0,1,100,Commercial,9,1,Highly Urban/ Urban
4397,0,59,960,9472,546,1,0,55,Private,0,1,Highly Urban/ Urban
4398,0,65,107156,322456,21620,1,0,66,Private,0,1,Highly Urban/ Urban
4399,1,52,960,8116,1070,0,0,50,Private,6,1,Highly Urban/ Urban
4400,0,63,34130,106795,7280,0,1,89,Private,5,0,Highly Rural/ Rural
4401,0,48,21798,69675,4470,0,1,84,Private,7,1,Highly Urban/ Urban
4402,0,69,84071,258240,16824,0,1,76,Commercial,2,0,Highly Urban/ Urban
4403,0,39,560,4744,363,0,0,98,Commercial,2,0,Highly Rural/ Rural
4404,0,79,84568,260779,17401,1,0,94,Commercial,2,0,Highly Urban/ Urban
4405,0,54,24732,80253,5225,1,1,70,Commercial,0,0,Highly Rural/ Rural
4406,0,62,88476,265564,18468,1,1,82,Private,2,0,Highly Urban/ Urban
4407,0,41,104961,318226,21988,0,1,54,Commercial,6,0,Highly Urban/ Urban
4408,0,20,35823,116085,7975,1,0,86,Commercial,5,0,Highly Urban/ Urban
4409,0,61,67099,202721,13881,0,1,56,Private,0,0,Highly Urban/ Urban
4410,0,47,62737,188315,13488,1,1,79,Commercial,2,1,Highly Urban/ Urban
4411,0,62,70514,217717,14378,1,1,95,Commercial,4,0,Highly Rural/ Rural
4412,0,50,46264,140735,9861,1,1,103,Commercial,5,0,Highly Urban/ Urban
4413,0,46,87894,264197,17753,1,1,63,Private,8,0,Highly Urban/ Urban
4414,0,63,35566,115355,7990,1,1,104,Private,3,1,Highly Urban/ Urban
4415,0,25,22415,68368,4830,0,1,53,Private,8,1,Highly Urban/ Urban
4416,0,54,40535,127527,8809,1,0,102,Private,2,1,Highly Urban/ Urban
4417,0,52,3966,15989,1357,0,0,84,Commercial,4,0,Highly Rural/ Rural
4418,0,50,23538,74629,5637,1,1,50,Private,2,0,Highly Urban/ Urban
4419,0,39,960,4903,414,1,0,97,Private,5,1,Highly Urban/ Urban
4420,0,52,43569,134023,9041,0,1,67,Commercial,1,1,Highly Urban/ Urban
4421,0,41,57997,183113,11967,1,1,79,Private,0,0,Highly Urban/ Urban
4422,0,64,51255,161176,10281,0,1,83,Commercial,3,1,Highly Urban/ Urban
4423,0,65,96120,297655,19327,1,1,125,Private,0,0,Highly Urban/ Urban
4424,0,49,560,7883,452,0,0,92,Private,6,0,Highly Rural/ Rural
4425,0,22,39454,125735,8869,0,1,104,Commercial,0,0,Highly Rural/ Rural
4426,0,38,7490,23484,1975,1,1,87,Commercial,1,1,Highly Urban/ Urban
4427,0,72,40998,123247,8695,1,1,90,Commercial,3,0,Highly Urban/ Urban
4428,0,56,30743,100912,6644,1,0,75,Private,2,0,Highly Urban/ Urban
4429,0,50,87714,272838,17847,0,0,66,Private,2,1,Highly Urban/ Urban
4430,0,29,560,9648,137,0,0,69,Private,4,1,Highly Urban/ Urban
4431,0,44,81679,245076,16657,1,0,95,Private,7,0,Highly Urban/ Urban
4432,0,85,2333,16929,1015,0,0,91,Private,3,0,Highly Urban/ Urban
4433,0,57,12475,41531,2610,1,1,65,Private,4,1,Highly Urban/ Urban
4434,0,58,12729,45465,3325,1,0,114,Private,1,0,Highly Rural/ Rural
4435,0,54,87411,268418,17927,1,1,85,Private,0,0,Highly Urban/ Urban
4436,0,62,68228,212484,13827,1,0,62,Private,2,0,Highly Urban/ Urban
4437,0,69,43375,132010,9080,1,1,92,Private,2,0,Highly Urban/ Urban
4438,0,50,22823,74621,5153,1,1,75,Private,4,0,Highly Urban/ Urban
4439,1,41,87820,263690,18027,0,1,78,Commercial,10,1,Highly Urban/ Urban
4440,0,40,67763,206594,13930,1,1,77,Private,2,0,Highly Urban/ Urban
4441,0,52,47753,151255,10235,1,1,79,Commercial,0,0,Highly Urban/ Urban
4442,0,64,1360,13070,809,0,1,89,Commercial,2,0,Highly Rural/ Rural
4443,0,32,74698,228416,15205,0,1,50,Private,0,0,Highly Urban/ Urban
4444,0,70,60703,186872,12639,1,1,56,Commercial,6,0,Highly Urban/ Urban
4445,0,47,25172,78793,5814,1,1,83,Private,5,0,Highly Urban/ Urban
4446,0,73,242368,735660,48722,0,0,86,Private,0,0,Highly Urban/ Urban
4447,0,61,48291,145738,10367,0,1,82,Private,1,0,Highly Urban/ Urban
4448,0,68,30558,100831,6836,1,1,93,Private,3,0,Highly Urban/ Urban
4449,0,38,176132,536217,35472,0,0,83,Private,6,0,Highly Urban/ Urban
4450,1,52,90894,279936,18510,1,0,88,Private,0,0,Highly Urban/ Urban
4451,3,55,110811,341643,22999,1,1,81,Commercial,5,1,Highly Urban/ Urban
4452,0,65,51307,155043,10494,0,1,73,Commercial,5,0,Highly Urban/ Urban
4453,0,46,99994,301492,20496,0,0,68,Private,2,0,Highly Urban/ Urban
4454,0,42,86968,261710,17420,0,0,71,Private,2,0,Highly Urban/ Urban
4455,0,46,60592,191144,12742,0,0,76,Private,6,0,Highly Urban/ Urban
4456,0,45,64972,203729,13696,0,0,74,Commercial,6,1,Highly Urban/ Urban
4457,0,42,28972,89150,5971,1,0,83,Private,2,0,Highly Urban/ Urban
4458,0,41,62970,198126,13085,0,1,78,Commercial,4,1,Highly Urban/ Urban
4459,0,65,100923,309957,20886,1,0,78,Commercial,3,1,Highly Urban/ Urban
4460,0,42,19407,61473,4310,1,0,90,Private,4,0,Highly Urban/ Urban
4461,0,45,65800,198703,14118,0,0,50,Commercial,5,1,Highly Urban/ Urban
4462,0,53,91265,279919,18254,1,1,94,Private,5,0,Highly Urban/ Urban
4463,0,47,83837,253280,16846,0,0,50,Private,1,0,Highly Urban/ Urban
4464,0,33,7209,27908,1819,0,1,54,Commercial,2,1,Highly Urban/ Urban
4465,0,33,117869,359144,24136,0,1,70,Private,6,0,Highly Urban/ Urban
4466,0,51,99647,300440,20762,0,0,73,Private,8,0,Highly Rural/ Rural
4467,0,60,51239,158427,10950,1,0,50,Private,8,0,Highly Urban/ Urban
4468,0,56,65105,201861,13972,0,1,76,Commercial,2,0,Highly Rural/ Rural
4469,0,63,97667,302416,20418,1,1,77,Commercial,2,0,Highly Rural/ Rural
4470,0,26,71768,220233,14603,1,0,76,Commercial,1,0,Highly Urban/ Urban
4471,0,55,13325,45344,3177,0,0,116,Private,2,0,Highly Rural/ Rural
4472,2,49,35463,110894,7470,1,1,61,Commercial,2,1,Highly Urban/ Urban
4473,0,70,49374,150124,10867,0,1,89,Private,2,0,Highly Urban/ Urban
4474,0,46,123266,369818,25004,0,1,61,Private,5,0,Highly Urban/ Urban
4475,0,52,12460,41860,3340,1,1,75,Commercial,4,0,Highly Rural/ Rural
4476,0,52,67027,205472,13894,1,0,80,Private,2,0,Highly Urban/ Urban
4477,0,72,124225,381342,25333,1,1,50,Private,0,0,Highly Urban/ Urban
4478,0,67,24140,79651,5355,1,0,53,Private,7,0,Highly Urban/ Urban
4479,0,52,24636,79560,5570,0,1,88,Private,7,1,Highly Urban/ Urban
4480,0,70,110139,331998,22126,0,1,68,Private,7,0,Highly Urban/ Urban
4481,0,57,61117,187507,13133,0,1,73,Private,3,0,Highly Urban/ Urban
4482,0,33,32142,96876,6951,0,1,85,Private,2,0,Highly Urban/ Urban
4483,0,65,960,3900,879,1,1,75,Commercial,2,1,Highly Urban/ Urban
4484,0,48,73371,223713,15628,1,1,92,Commercial,2,0,Highly Rural/ Rural
4485,1,44,56765,179592,11391,1,1,92,Commercial,1,0,Highly Rural/ Rural
4486,0,68,31659,100282,7261,0,1,87,Commercial,7,0,Highly Urban/ Urban
4487,0,49,47631,149878,10157,0,1,108,Private,3,1,Highly Urban/ Urban
4488,0,46,47148,142280,10038,0,0,71,Private,0,0,Highly Urban/ Urban
4489,0,58,2933,16676,1037,1,1,94,Commercial,9,0,Highly Urban/ Urban
4490,0,67,70770,222183,14165,1,1,83,Commercial,2,0,Highly Urban/ Urban
4491,0,58,186231,564215,38115,0,1,54,Commercial,6,0,Highly Urban/ Urban
4492,0,53,140950,424292,28760,0,1,63,Private,4,0,Highly Urban/ Urban
4493,0,67,43045,130548,9534,1,1,102,Commercial,4,0,Highly Rural/ Rural
4494,0,67,50957,162536,10359,0,1,74,Private,3,0,Highly Urban/ Urban
4495,0,71,42256,128083,9305,1,1,81,Private,2,0,Highly Urban/ Urban
4496,0,61,59155,177657,11997,1,0,82,Private,0,0,Highly Urban/ Urban
4497,1,58,40524,127433,8203,1,1,75,Commercial,0,1,Highly Urban/ Urban
4498,0,43,41212,131010,9094,0,1,86,Private,0,1,Highly Urban/ Urban
4499,1,50,41350,127870,9251,1,1,84,Private,5,0,Highly Urban/ Urban
4500,0,82,60251,189265,13029,0,1,50,Private,8,0,Highly Urban/ Urban
4501,0,51,53546,165656,11128,0,1,83,Private,0,1,Highly Urban/ Urban
4502,0,47,113963,345019,23546,0,1,97,Commercial,0,1,Highly Urban/ Urban
4503,0,42,25424,81084,6077,1,1,62,Commercial,4,1,Highly Urban/ Urban
4504,2,48,62946,197183,13024,1,1,50,Commercial,4,0,Highly Urban/ Urban
4505,0,54,139799,428986,28256,0,1,78,Private,2,0,Highly Rural/ Rural
4506,0,59,107444,326058,21652,1,1,94,Commercial,2,0,Highly Urban/ Urban
4507,0,48,76144,232276,16134,1,0,56,Commercial,4,0,Highly Urban/ Urban
4508,0,63,70350,220811,14518,1,1,89,Commercial,8,0,Highly Urban/ Urban
4509,0,35,56052,177426,11649,0,0,61,Commercial,5,1,Highly Urban/ Urban
4510,0,57,63590,191451,13343,1,0,123,Commercial,4,0,Highly Rural/ Rural
4511,0,52,560,6540,336,0,0,89,Private,4,0,Highly Rural/ Rural
4512,0,62,63484,200032,13139,0,1,84,Commercial,0,1,Highly Urban/ Urban
4513,3,51,106606,325409,22251,1,1,86,Private,6,0,Highly Rural/ Rural
4514,1,42,80150,241908,16373,1,0,75,Private,6,0,Highly Urban/ Urban
4515,0,59,96600,290511,19873,0,1,50,Commercial,7,0,Highly Urban/ Urban
4516,0,38,307637,929765,62334,0,0,66,Private,4,0,Highly Urban/ Urban
4517,0,33,17109,55263,4160,0,0,89,Private,0,0,Highly Rural/ Rural
4518,0,49,66753,209182,13448,1,1,90,Private,6,1,Highly Urban/ Urban
4519,0,60,37767,116762,7741,0,1,72,Commercial,0,0,Highly Rural/ Rural
4520,0,58,55468,174937,11538,1,1,68,Private,4,0,Highly Urban/ Urban
4521,0,43,118342,361924,24292,1,1,66,Private,2,0,Highly Urban/ Urban
4522,0,20,104441,315685,21700,1,1,78,Commercial,5,0,Highly Rural/ Rural
4523,0,67,33606,107164,7452,1,1,96,Private,6,0,Highly Urban/ Urban
4524,0,61,178868,536640,36730,1,1,86,Commercial,0,0,Highly Urban/ Urban
4525,0,64,33927,105164,7340,0,1,65,Private,5,0,Highly Urban/ Urban
4526,0,79,71555,217048,14821,0,1,79,Private,2,0,Highly Rural/ Rural
4527,0,55,78885,237179,16273,1,0,89,Private,0,0,Highly Urban/ Urban
4528,0,63,60604,190495,12787,0,1,80,Commercial,2,0,Highly Urban/ Urban
4529,1,32,35120,110407,7207,1,1,81,Commercial,2,0,Highly Urban/ Urban
4530,0,26,43101,136321,8972,0,0,50,Commercial,2,1,Highly Urban/ Urban
4531,0,50,63540,195158,13331,1,0,61,Commercial,2,0,Highly Rural/ Rural
4532,0,38,50483,159372,10335,1,1,50,Commercial,4,0,Highly Rural/ Rural
4533,0,24,36674,117791,7637,0,1,73,Private,3,1,Highly Urban/ Urban
4534,0,59,100915,303936,21041,1,0,76,Private,4,0,Highly Urban/ Urban
4535,3,53,3711,13453,1437,1,1,84,Commercial,0,1,Highly Urban/ Urban
4536,0,35,18134,62410,3654,1,1,89,Private,0,0,Highly Urban/ Urban
4537,0,45,9463,28613,2509,0,0,73,Private,0,0,Highly Urban/ Urban
4538,0,42,41502,132763,8891,0,0,71,Private,2,1,Highly Urban/ Urban
4539,0,38,14469,48594,3245,0,0,84,Private,7,0,Highly Rural/ Rural
4540,0,51,18013,58557,4161,1,1,79,Private,2,0,Highly Urban/ Urban
4541,0,49,23695,78365,5734,0,1,75,Commercial,5,0,Highly Urban/ Urban
4542,0,42,38365,118783,7753,1,1,68,Commercial,9,0,Highly Urban/ Urban
4543,0,41,30570,91797,6666,1,1,101,Private,6,0,Highly Urban/ Urban
4544,0,64,41905,134142,8396,1,1,80,Commercial,8,1,Highly Urban/ Urban
4545,0,61,77623,235065,15631,1,1,97,Commercial,0,0,Highly Urban/ Urban
4546,0,39,968,8174,922,0,1,54,Commercial,2,0,Highly Urban/ Urban
4547,0,103,6582,27918,1458,1,0,71,Private,2,0,Highly Rural/ Rural
4548,0,44,93219,282773,19634,1,1,61,Private,6,0,Highly Urban/ Urban
4549,0,54,3079,18730,1421,1,1,97,Commercial,4,0,Highly Urban/ Urban
4550,0,62,89331,268273,18252,0,1,56,Private,8,0,Highly Urban/ Urban
4551,0,54,35409,112547,7176,1,1,92,Private,5,1,Highly Urban/ Urban
4552,0,61,51173,160078,10998,0,0,90,Private,4,1,Highly Urban/ Urban
4553,0,41,81183,249159,16935,0,1,117,Private,2,0,Highly Urban/ Urban
4554,0,56,112314,340019,23347,1,1,85,Commercial,6,0,Highly Urban/ Urban
4555,0,50,40026,120644,8222,1,0,59,Private,2,0,Highly Urban/ Urban
4556,0,70,20256,65701,4489,0,1,59,Commercial,4,0,Highly Urban/ Urban
4557,0,54,3745,18706,1043,1,0,69,Commercial,9,0,Highly Urban/ Urban
4558,0,75,94362,288628,19166,1,1,89,Private,2,0,Highly Urban/ Urban
4559,2,34,960,3784,1012,1,1,55,Private,1,0,Highly Urban/ Urban
4560,0,15,36410,112579,7886,1,0,98,Private,8,0,Highly Urban/ Urban
4561,0,21,118544,361926,24234,0,0,110,Commercial,11,0,Highly Urban/ Urban
4562,2,69,189432,576802,38414,1,1,57,Private,0,0,Highly Urban/ Urban
4563,0,60,119781,361190,23999,1,1,73,Private,5,0,Highly Urban/ Urban
4564,0,43,60986,191469,13125,0,0,68,Private,9,0,Highly Urban/ Urban
4565,0,80,70469,212448,14974,0,1,103,Private,0,0,Highly Urban/ Urban
4566,0,55,103610,319626,21156,1,1,71,Commercial,2,0,Highly Urban/ Urban
4567,0,22,45695,144719,9476,0,0,110,Commercial,2,0,Highly Rural/ Rural
4568,0,66,5143,17096,1207,1,1,89,Private,3,0,Highly Urban/ Urban
4569,0,75,32676,106238,7148,1,1,98,Private,4,0,Highly Urban/ Urban
4570,0,57,98789,304340,20252,1,0,74,Commercial,2,0,Highly Urban/ Urban
4571,0,57,20221,63147,5017,1,0,83,Private,1,0,Highly Urban/ Urban
4572,0,51,57720,179976,12256,1,1,63,Private,0,0,Highly Urban/ Urban
4573,0,48,9738,35219,2462,0,1,50,Private,4,0,Highly Rural/ Rural
4574,0,35,2289,8503,1422,0,1,80,Commercial,4,0,Highly Rural/ Rural
4575,0,70,68864,210383,14272,1,1,84,Private,1,0,Highly Urban/ Urban
4576,0,43,78474,243016,15805,1,1,69,Private,0,0,Highly Urban/ Urban
4577,0,64,960,9892,1172,1,0,107,Commercial,5,1,Highly Urban/ Urban
4578,3,63,55176,168236,11769,0,1,60,Commercial,3,1,Highly Urban/ Urban
4579,0,64,32479,104907,7450,0,1,78,Private,1,0,Highly Rural/ Rural
4580,0,58,42556,128735,9413,1,0,84,Commercial,6,1,Highly Urban/ Urban
4581,0,72,74318,225184,15672,1,1,73,Private,1,0,Highly Urban/ Urban
4582,0,42,59654,186149,12529,1,0,65,Private,0,0,Highly Urban/ Urban
4583,0,62,57925,174122,12436,0,1,62,Commercial,2,0,Highly Urban/ Urban
4584,0,56,67850,212300,13914,1,0,69,Private,2,0,Highly Urban/ Urban
4585,0,52,92297,280940,19161,1,1,56,Private,0,0,Highly Urban/ Urban
4586,1,59,156406,469632,31722,0,0,53,Private,2,0,Highly Urban/ Urban
4587,0,57,103631,314587,21491,0,1,50,Private,2,0,Highly Urban/ Urban
4588,0,69,138005,422577,28174,0,0,101,Private,0,0,Highly Urban/ Urban
4589,0,59,65946,203597,13346,1,1,69,Private,2,0,Highly Urban/ Urban
4590,0,55,39161,124317,7909,1,1,62,Private,0,0,Highly Urban/ Urban
4591,0,66,560,8774,741,1,0,72,Private,6,1,Highly Urban/ Urban
4592,0,56,52239,157860,10970,1,1,97,Private,0,0,Highly Urban/ Urban
4593,0,50,40353,125076,8248,0,1,53,Commercial,2,1,Highly Urban/ Urban
4594,0,58,17586,54434,3702,1,1,72,Commercial,2,0,Highly Urban/ Urban
4595,0,55,76538,234060,16002,0,0,112,Private,4,0,Highly Urban/ Urban
4596,0,43,116142,357131,23940,1,1,70,Commercial,5,0,Highly Urban/ Urban
4597,0,59,50194,159358,10290,1,1,82,Private,2,0,Highly Rural/ Rural
4598,0,35,5630,18143,1935,0,1,53,Private,2,0,Highly Urban/ Urban
4599,0,74,172308,521206,34539,1,0,95,Commercial,7,0,Highly Rural/ Rural
4600,0,70,39773,125799,8244,1,1,63,Commercial,2,0,Highly Urban/ Urban
4601,0,49,47128,146770,9836,1,0,93,Commercial,2,0,Highly Urban/ Urban
4602,0,54,960,11085,860,1,0,72,Private,3,1,Highly Urban/ Urban
